time (seconds); Text; 
1292087794; "  214,  0.90;  0.05;  0.05; LOST  -0.54"; 
1292087800; "  215,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292087805; "  216,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292087810; "  217,  0.90;  0.05;  0.05; LOST  -0.61"; 
1292087815; "  218,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292087820; "  219,  0.90;  0.05;  0.05; LOST  -0.67"; 
1292087824; "  220,  0.90;  0.05;  0.05; LOST  -0.81"; 
1292087829; "  221,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292087833; "  222,  0.90;  0.05;  0.05; LOST  -0.69"; 
1292087838; "  223,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292087842; "  224,  0.90;  0.05;  0.05; LOST  -0.75"; 
1292087846; "  225,  0.90;  0.05;  0.05; LOST  -0.55"; 
1292087851; "  226,  0.90;  0.05;  0.05; LOST  -0.67"; 
1292087855; "  227,  0.90;  0.05;  0.05; LOST  -0.75"; 
1292087859; "  228,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292087864; "  229,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292087867; "  230,  0.90;  0.05;  0.05; LOST  -0.74"; 
1292087872; "  231,  0.90;  0.05;  0.05; LOST  -0.79"; 
1292087876; "  232,  0.90;  0.05;  0.05; LOST  -0.75"; 
1292087880; "  233,  0.90;  0.05;  0.05; LOST  -0.65"; 
1292087884; "  234,  0.90;  0.05;  0.05; LOST  -0.84"; 
1292087888; "  235,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292087893; "  236,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292087897; "  237,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292087902; "  238,  0.90;  0.05;  0.05; LOST  -0.69"; 
1292087907; "  239,  0.90;  0.05;  0.05; LOST  -0.56"; 
1292087912; "  240,  0.90;  0.05;  0.05; LOST  -0.70"; 
1292087917; "  241,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292087923; "  242,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292087927; "  243,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292087932; "  244,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292087938; "  245,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292087942; "  246,  0.90;  0.05;  0.05; LOST  -0.78"; 
1292087947; "  247,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292087951; "  248,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292087956; "  249,  0.90;  0.05;  0.05; LOST  -0.72"; 
1292087961; "  250,  0.90;  0.05;  0.05; LOST  -0.70"; 
1292087966; "  251,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292087970; "  252,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292087975; "  253,  0.90;  0.05;  0.05; LOST  -0.74"; 
1292087979; "  254,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292087983; "  255,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292087988; "  256,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292087993; "  257,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292087998; "  258,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088002; "  259,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292088006; "  260,  0.90;  0.05;  0.05; LOST  -0.65"; 
1292088011; "  261,  0.90;  0.05;  0.05; LOST  -0.61"; 
1292088015; "  262,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088020; "  263,  0.90;  0.05;  0.05; LOST  -0.65"; 
1292088024; "  264,  0.90;  0.05;  0.05; LOST  -0.74"; 
1292088029; "  265,  0.90;  0.05;  0.05; LOST  -0.61"; 
1292088034; "  266,  0.90;  0.05;  0.05; LOST  -0.78"; 
1292088038; "  267,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088042; "  268,  0.90;  0.05;  0.05; LOST  -0.74"; 
1292088047; "  269,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292088052; "  270,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088056; "  271,  0.90;  0.05;  0.05; LOST  -0.65"; 
1292088061; "  272,  0.90;  0.05;  0.05; LOST  -0.69"; 
1292088066; "  273,  0.90;  0.05;  0.05; LOST  -0.56"; 
1292088070; "  274,  0.90;  0.05;  0.05; LOST  -0.84"; 
1292088074; "  275,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292088079; "  276,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292088083; "  277,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088087; "  278,  0.90;  0.05;  0.05; LOST  -0.73"; 
1292088092; "  279,  0.90;  0.05;  0.05; LOST  -0.75"; 
1292088096; "  280,  0.90;  0.05;  0.05; LOST  -0.78"; 
1292088100; "  281,  0.90;  0.05;  0.05; LOST  -0.65"; 
1292088104; "  282,  0.90;  0.05;  0.05; LOST  -0.81"; 
1292088109; "  283,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292088113; "  284,  0.90;  0.05;  0.05; LOST  -0.82"; 
1292088117; "  285,  0.90;  0.05;  0.05; LOST  -0.80"; 
1292088120; "  286,  0.90;  0.05;  0.05; LOST  -0.80"; 
1292088125; "  287,  0.90;  0.05;  0.05; LOST  -0.79"; 
1292088129; "  288,  0.90;  0.05;  0.05; LOST  -0.79"; 
1292088134; "  289,  0.90;  0.05;  0.05; LOST  -0.72"; 
1292088138; "  290,  0.90;  0.05;  0.05; LOST  -0.74"; 
1292088142; "  291,  0.90;  0.05;  0.05; LOST  -0.81"; 
1292088146; "  292,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088152; "  293,  0.90;  0.05;  0.05; LOST  -0.52"; 
1292088157; "  294,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292088161; "  295,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088165; "  296,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088169; "  297,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292088172; "  298,  0.90;  0.05;  0.05; LOST  -0.87"; 
1292088178; "  299,  0.90;  0.05;  0.05; LOST  -0.58"; 
1292088182; "  300,  0.90;  0.05;  0.05; LOST  -0.65"; 
1292088186; "  301,  0.90;  0.05;  0.05; LOST  -0.84"; 
1292088190; "  302,  0.90;  0.05;  0.05; LOST  -0.69"; 
1292088195; "  303,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292088200; "  304,  0.90;  0.05;  0.05; LOST  -0.73"; 
1292088204; "  305,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088209; "  306,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292088214; "  307,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088219; "  308,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292088223; "  309,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088228; "  310,  0.90;  0.05;  0.05; LOST  -0.57"; 
1292088234; "  311,  0.90;  0.05;  0.05; WON   0.15"; 
1292088238; "  312,  0.90;  0.05;  0.05; LOST  -0.84"; 
1292088243; "  313,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292088247; "  314,  0.90;  0.05;  0.05; LOST  -0.75"; 
1292088252; "  315,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088256; "  316,  0.90;  0.05;  0.05; LOST  -0.74"; 
1292088261; "  317,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292088266; "  318,  0.90;  0.05;  0.05; LOST  -0.79"; 
1292088270; "  319,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088276; "  320,  0.90;  0.05;  0.05; LOST  -0.59"; 
1292088281; "  321,  0.90;  0.05;  0.05; LOST  -0.67"; 
1292088286; "  322,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292088292; "  323,  0.90;  0.05;  0.05; LOST  -0.59"; 
1292088298; "  324,  0.90;  0.05;  0.05; LOST  -0.58"; 
1292088303; "  325,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292088309; "  326,  0.90;  0.05;  0.05; LOST  -0.62"; 
1292088315; "  327,  0.90;  0.05;  0.05; LOST  -0.59"; 
1292088320; "  328,  0.90;  0.05;  0.05; LOST  -0.58"; 
1292088326; "  329,  0.90;  0.05;  0.05; LOST  -0.62"; 
1292088330; "  330,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088335; "  331,  0.90;  0.05;  0.05; LOST  -0.69"; 
1292088340; "  332,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292088344; "  333,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292088349; "  334,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088353; "  335,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088358; "  336,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292088363; "  337,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292088367; "  338,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292088372; "  339,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292088377; "  340,  0.90;  0.05;  0.05; LOST  -0.76"; 
1292088381; "  341,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088386; "  342,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292088391; "  343,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088395; "  344,  0.90;  0.05;  0.05; LOST  -0.79"; 
1292088399; "  345,  0.90;  0.05;  0.05; LOST  -0.74"; 
1292088403; "  346,  0.90;  0.05;  0.05; LOST  -0.84"; 
1292088407; "  347,  0.90;  0.05;  0.05; LOST  -0.83"; 
1292088412; "  348,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292088417; "  349,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292088422; "  350,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292088426; "  351,  0.90;  0.05;  0.05; LOST  -0.75"; 
1292088431; "  352,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292088436; "  353,  0.90;  0.05;  0.05; LOST  -0.66"; 
1292088441; "  354,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292088445; "  355,  0.90;  0.05;  0.05; LOST  -0.75"; 
1292088450; "  356,  0.90;  0.05;  0.05; LOST  -0.67"; 
1292088455; "  357,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088460; "  358,  0.90;  0.05;  0.05; LOST  -0.70"; 
1292088465; "  359,  0.90;  0.05;  0.05; LOST  -0.69"; 
1292088470; "  360,  0.90;  0.05;  0.05; LOST  -0.58"; 
1292088474; "  361,  0.90;  0.05;  0.05; LOST  -0.72"; 
1292088479; "  362,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088483; "  363,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088488; "  364,  0.90;  0.05;  0.05; LOST  -0.73"; 
1292088492; "  365,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088496; "  366,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292088500; "  367,  0.90;  0.05;  0.05; LOST  -0.81"; 
1292088504; "  368,  0.90;  0.05;  0.05; LOST  -0.74"; 
1292088508; "  369,  0.90;  0.05;  0.05; LOST  -0.74"; 
1292088512; "  370,  0.90;  0.05;  0.05; LOST  -0.81"; 
1292088517; "  371,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292088522; "  372,  0.90;  0.05;  0.05; LOST  -0.72"; 
1292088526; "  373,  0.90;  0.05;  0.05; LOST  -0.71"; 
1292088530; "  374,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292088534; "  375,  0.90;  0.05;  0.05; LOST  -0.77"; 
1292088538; "  376,  0.90;  0.05;  0.05; LOST  -0.75"; 
1292088543; "  377,  0.90;  0.05;  0.05; LOST  -0.74"; 
1292088547; "  378,  0.90;  0.05;  0.05; LOST  -0.67"; 
1292088552; "  379,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088557; "  380,  0.90;  0.05;  0.05; LOST  -0.63"; 
1292088561; "  381,  0.90;  0.05;  0.05; LOST  -0.81"; 
1292088565; "  382,  0.90;  0.05;  0.05; LOST  -0.74"; 
1292088570; "  383,  0.90;  0.05;  0.05; LOST  -0.64"; 
1292088573; "  384,  0.90;  0.05;  0.05; LOST  -0.83"; 
1292088577; "  385,  0.90;  0.05;  0.05; LOST  -0.80"; 
1292088582; "  386,  0.90;  0.05;  0.05; LOST  -0.68"; 
1292088586; "  387,  0.90;  0.05;  0.05; LOST  -0.71"; 
