time (seconds); Text; 
1292275492; "WON;0.100000"; 
1292275495; "WON;0.100000"; 
1292275499; "LOST;0.000000"; 
1292275502; "WON;0.100000"; 
1292275505; "LOST;-0.100000"; 
1292275508; "WON;0.100000"; 
1292275511; "WON;0.100000"; 
1292275514; "WON;0.100000"; 
1292275517; "WON;0.100000"; 
1292275521; "LOST;-0.100000"; 
1292275524; "WON;0.100000"; 
1292275527; "WON;0.100000"; 
1292275530; "WON;0.100000"; 
1292275533; "WON;0.100000"; 
1292275536; "LOST;-0.100000"; 
1292275539; "LOST;-0.100000"; 
1292275542; "WON;0.250000"; 
1292275546; "LOST;-0.100000"; 
1292275549; "WON;0.100000"; 
1292275552; "LOST;-0.100000"; 
1292275555; "WON;0.100000"; 
1292275558; "LOST;-0.850000"; 
1292275561; "LOST;-1.000000"; 
1292275564; "LOST;-0.850000"; 
1292275567; "LOST;-0.850000"; 
1292275571; "LOST;-0.850000"; 
1292275574; "LOST;-0.850000"; 
1292275577; "LOST;-0.850000"; 
1292275580; "LOST;-0.850000"; 
1292275583; "LOST;-0.850000"; 
1292275586; "LOST;-0.850000"; 
1292275589; "LOST;-0.100000"; 
1292275592; "WON;0.100000"; 
1292275596; "WON;0.100000"; 
1292275599; "WON;0.100000"; 
1292275602; "LOST;0.000000"; 
1292275605; "LOST;-0.100000"; 
1292275608; "WON;0.100000"; 
1292275611; "WON;0.100000"; 
1292275614; "LOST;-0.100000"; 
1292275617; "WON;0.100000"; 
1292275621; "WON;0.100000"; 
1292275624; "WON;0.100000"; 
1292275627; "WON;0.100000"; 
1292275630; "WON;0.100000"; 
1292275633; "LOST;-0.100000"; 
1292275636; "WON;0.100000"; 
1292275639; "LOST;-0.100000"; 
1292275642; "LOST;-0.100000"; 
1292275646; "LOST;-0.100000"; 
1292275649; "WON;0.100000"; 
1292275653; "LOST;-1.000000"; 
1292275657; "LOST;-1.000000"; 
1292275661; "LOST;-1.000000"; 
1292275665; "LOST;-1.000000"; 
1292275668; "LOST;-1.000000"; 
1292275673; "LOST;-1.000000"; 
1292275677; "LOST;-1.000000"; 
1292275681; "LOST;-1.000000"; 
1292275684; "LOST;-1.000000"; 
1292275688; "LOST;-1.000000"; 
1292275691; "WON;0.100000"; 
1292275695; "WON;0.100000"; 
1292275698; "WON;0.100000"; 
1292275701; "LOST;-0.100000"; 
1292275704; "WON;0.100000"; 
1292275707; "LOST;-0.100000"; 
1292275710; "WON;0.100000"; 
1292275713; "LOST;-0.100000"; 
1292275716; "LOST;-0.100000"; 
1292275720; "WON;0.100000"; 
1292275723; "LOST;-0.100000"; 
1292275726; "LOST;-0.100000"; 
1292275729; "LOST;0.000000"; 
1292275732; "LOST;-0.100000"; 
1292275735; "LOST;-0.100000"; 
1292275738; "LOST;-0.100000"; 
1292275742; "WON;0.100000"; 
1292275745; "WON;0.100000"; 
1292275748; "LOST;-0.100000"; 
1292275751; "WON;0.100000"; 
1292275754; "LOST;-0.100000"; 
1292275757; "LOST;-0.100000"; 
1292275760; "LOST;-0.100000"; 
1292275763; "LOST;-0.100000"; 
1292275766; "LOST;-0.100000"; 
1292275770; "LOST;-0.100000"; 
1292275773; "WON;0.100000"; 
1292275776; "LOST;-0.100000"; 
1292275779; "LOST;-0.100000"; 
1292275782; "WON;0.100000"; 
1292275786; "LOST;-1.000000"; 
1292275790; "LOST;-1.000000"; 
1292275794; "LOST;-1.000000"; 
1292275798; "LOST;-1.000000"; 
1292275801; "LOST;-1.000000"; 
1292275805; "LOST;-1.000000"; 
1292275809; "LOST;-1.000000"; 
1292275812; "LOST;-1.000000"; 
1292275816; "LOST;-1.000000"; 
1292275820; "LOST;-1.000000"; 
1292275824; "LOST;-1.000000"; 
1292275828; "LOST;-1.000000"; 
1292275832; "LOST;-1.000000"; 
1292275836; "LOST;-1.000000"; 
1292275839; "LOST;-1.000000"; 
1292275844; "LOST;-1.000000"; 
1292275849; "LOST;-1.000000"; 
1292275852; "LOST;-1.000000"; 
1292275856; "LOST;-1.000000"; 
1292275860; "LOST;-1.000000"; 
1292275863; "WON;0.100000"; 
1292275866; "LOST;-0.100000"; 
1292275869; "LOST;-0.100000"; 
1292275873; "WON;0.100000"; 
1292275876; "WON;0.100000"; 
