time (seconds); Text; 
1292018176; "  218,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018180; "  219,  0.99;  0.01;  0.50; WON   0.10"; 
1292018184; "  220,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018188; "  221,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018192; "  222,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018196; "  223,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018200; "  224,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018204; "  225,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018208; "  226,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018212; "  227,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018216; "  228,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018220; "  229,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018223; "  230,  0.99;  0.01;  0.50; LOST  -0.40"; 
1292018227; "  231,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018231; "  232,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018235; "  233,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018240; "  234,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018243; "  235,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018247; "  236,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018250; "  237,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018254; "  238,  0.99;  0.01;  0.50; WON   0.10"; 
1292018258; "  239,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018261; "  240,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018265; "  241,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018269; "  242,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018272; "  243,  0.99;  0.01;  0.50; LOST  -0.10"; 
1292018276; "  244,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018280; "  245,  0.99;  0.01;  0.50; LOST  -0.25"; 
1292018283; "  246,  0.99;  0.01;  0.50; LOST  -0.10"; 
